timestamp,host,cpu_usage_pct,user_pct,system_pct,iowait_pct,load_avg_1m
2024-03-20T20:55:00,web-01,30.2,22.2,3.5,4.6,1.02
2024-03-20T20:55:00,web-02,33.0,23.3,5.7,4.1,1.44
2024-03-20T20:55:00,web-03,34.4,22.0,4.4,8.0,1.23
2024-03-20T21:00:00,web-01,28.7,20.8,3.3,4.6,1.08
2024-03-20T21:00:00,web-02,26.2,17.4,3.4,5.4,1.12
2024-03-20T21:00:00,web-03,23.4,14.1,2.7,6.5,0.86
2024-03-20T21:05:00,web-01,23.8,14.6,4.4,4.8,0.88
2024-03-20T21:05:00,web-02,22.2,15.5,2.4,4.3,0.90
2024-03-20T21:05:00,web-03,27.1,17.0,5.1,5.0,1.03
2024-03-20T21:10:00,web-01,22.8,15.3,2.8,4.7,0.83
2024-03-20T21:10:00,web-02,25.8,15.7,4.5,5.6,1.10
2024-03-20T21:10:00,web-03,27.4,18.6,5.4,3.3,1.13
2024-03-20T21:15:00,web-01,26.4,18.0,4.9,3.5,1.19
2024-03-20T21:15:00,web-02,21.8,15.9,3.2,2.7,1.00
2024-03-20T21:15:00,web-03,26.8,18.0,2.9,5.9,1.25
2024-03-20T21:20:00,web-01,24.2,17.8,4.4,2.1,1.04
2024-03-20T21:20:00,web-02,21.5,14.9,2.4,4.2,0.95
2024-03-20T21:20:00,web-03,29.0,21.7,5.2,2.1,0.99
2024-03-20T21:25:00,web-01,32.7,21.7,6.5,4.5,1.27
2024-03-20T21:25:00,web-02,29.2,21.2,3.7,4.4,1.36
2024-03-20T21:25:00,web-03,24.9,18.4,2.7,3.9,0.95
2024-03-20T21:30:00,web-01,22.9,14.7,3.3,4.9,1.05
2024-03-20T21:30:00,web-02,26.6,19.1,4.3,3.2,1.07
2024-03-20T21:30:00,web-03,22.3,13.9,3.5,4.9,0.98
2024-03-20T21:35:00,web-01,26.5,19.6,5.1,1.8,1.09
2024-03-20T21:35:00,web-02,27.0,18.4,3.6,5.0,1.04
2024-03-20T21:35:00,web-03,26.5,17.4,3.9,5.1,1.10
2024-03-20T21:40:00,web-01,27.3,17.0,4.4,5.9,1.18
2024-03-20T21:40:00,web-02,25.6,15.5,4.8,5.2,0.95
2024-03-20T21:40:00,web-03,25.4,18.7,4.8,1.8,0.82
2024-03-20T21:45:00,web-01,29.9,21.6,3.9,4.4,1.09
2024-03-20T21:45:00,web-02,20.4,12.5,3.8,4.0,0.70
2024-03-20T21:45:00,web-03,25.2,18.8,3.6,2.8,1.14
2024-03-20T21:50:00,web-01,24.6,17.2,2.9,4.5,0.87
2024-03-20T21:50:00,web-02,28.1,20.3,4.9,2.9,1.24
2024-03-20T21:50:00,web-03,28.7,19.5,3.3,5.9,1.06
2024-03-20T21:55:00,web-01,20.9,14.1,2.4,4.4,0.95
2024-03-20T21:55:00,web-02,25.5,16.1,4.7,4.8,1.16
2024-03-20T21:55:00,web-03,24.5,15.6,3.6,5.3,1.14
2024-03-20T22:00:00,web-01,24.3,17.6,3.7,3.1,1.03
2024-03-20T22:00:00,web-02,22.7,14.0,2.3,6.3,0.86
2024-03-20T22:00:00,web-03,23.4,17.1,3.7,2.6,0.88
2024-03-20T22:05:00,web-01,24.0,15.0,4.5,4.5,1.05
2024-03-20T22:05:00,web-02,24.1,15.8,2.8,5.4,0.99
2024-03-20T22:05:00,web-03,22.7,16.9,4.2,1.6,0.96
2024-03-20T22:10:00,web-01,24.0,15.8,2.4,5.7,1.07
2024-03-20T22:10:00,web-02,22.9,16.4,2.3,4.2,1.07
2024-03-20T22:10:00,web-03,22.6,13.6,2.8,6.2,1.01
2024-03-20T22:15:00,web-01,21.7,14.0,4.3,3.4,0.92
2024-03-20T22:15:00,web-02,22.4,14.6,2.8,5.0,0.88
2024-03-20T22:15:00,web-03,26.3,18.5,4.8,3.1,1.01
2024-03-20T22:20:00,web-01,27.9,19.5,5.1,3.2,1.06
2024-03-20T22:20:00,web-02,27.2,18.9,4.4,3.9,1.00
2024-03-20T22:20:00,web-03,25.8,19.3,4.2,2.3,1.18
2024-03-20T22:25:00,web-01,25.7,16.4,4.4,4.9,1.19
2024-03-20T22:25:00,web-02,24.5,17.5,4.7,2.3,1.10
2024-03-20T22:25:00,web-03,26.6,19.2,4.3,3.2,1.13
2024-03-20T22:30:00,web-01,23.0,16.0,4.6,2.3,0.83
2024-03-20T22:30:00,web-02,20.7,13.7,2.9,4.1,0.67
2024-03-20T22:30:00,web-03,24.0,15.1,4.1,4.8,0.85
2024-03-20T22:35:00,web-01,21.2,14.4,3.8,3.0,0.99
2024-03-20T22:35:00,web-02,23.3,16.9,4.3,2.1,1.07
2024-03-20T22:35:00,web-03,21.9,13.7,2.4,5.7,0.74
2024-03-20T22:40:00,web-01,24.7,17.6,2.9,4.1,1.06
2024-03-20T22:40:00,web-02,30.4,19.8,3.3,7.3,1.15
2024-03-20T22:40:00,web-03,24.9,17.9,3.3,3.7,0.90
2024-03-20T22:45:00,web-01,22.4,14.4,4.2,3.8,0.89
2024-03-20T22:45:00,web-02,27.7,20.5,3.0,4.2,1.28
2024-03-20T22:45:00,web-03,22.0,14.9,4.1,3.0,0.84
2024-03-20T22:50:00,web-01,24.7,18.0,2.8,3.9,0.87
2024-03-20T22:50:00,web-02,26.0,17.2,4.1,4.7,1.21
2024-03-20T22:50:00,web-03,22.5,15.9,4.0,2.6,0.89
2024-03-20T22:55:00,web-01,25.7,17.8,3.0,4.8,1.08
2024-03-20T22:55:00,web-02,27.4,19.6,3.2,4.6,1.21
2024-03-20T22:55:00,web-03,25.1,16.9,4.4,3.8,0.84
2024-03-20T23:00:00,web-01,21.8,14.4,4.3,3.1,0.83
2024-03-20T23:00:00,web-02,22.2,13.4,2.7,6.1,0.84
2024-03-20T23:00:00,web-03,27.6,20.0,3.3,4.3,1.18
2024-03-20T23:05:00,web-01,25.2,17.5,3.2,4.6,1.09
2024-03-20T23:05:00,web-02,24.1,15.9,3.8,4.4,0.84
2024-03-20T23:05:00,web-03,26.3,19.0,3.4,3.9,0.96
2024-03-20T23:10:00,web-01,24.4,15.9,4.6,3.9,1.17
2024-03-20T23:10:00,web-02,21.0,13.7,4.0,3.3,0.79
2024-03-20T23:10:00,web-03,27.8,20.5,3.9,3.4,0.99
2024-03-20T23:15:00,web-01,31.8,22.5,3.6,5.6,1.39
2024-03-20T23:15:00,web-02,23.5,15.4,3.9,4.2,0.76
2024-03-20T23:15:00,web-03,24.0,17.6,3.0,3.4,0.97
2024-03-20T23:20:00,web-01,34.3,24.0,5.7,4.6,1.11
2024-03-20T23:20:00,web-02,27.9,19.6,4.0,4.3,1.06
2024-03-20T23:20:00,web-03,21.7,13.5,3.7,4.5,0.92
2024-03-20T23:25:00,web-01,24.0,15.5,4.0,4.5,1.02
2024-03-20T23:25:00,web-02,24.5,15.2,4.5,4.8,0.82
2024-03-20T23:25:00,web-03,29.1,20.6,3.2,5.2,0.98
2024-03-20T23:30:00,web-01,26.6,16.7,3.4,6.5,1.07
2024-03-20T23:30:00,web-02,26.2,16.5,4.5,5.2,0.96
2024-03-20T23:30:00,web-03,28.4,17.9,5.5,5.0,1.06
2024-03-20T23:35:00,web-01,25.9,15.5,4.3,6.0,1.20
2024-03-20T23:35:00,web-02,27.3,17.0,3.0,7.3,1.10
2024-03-20T23:35:00,web-03,21.2,15.0,2.3,3.8,0.76
2024-03-20T23:40:00,web-01,26.1,16.8,3.8,5.5,0.88
2024-03-20T23:40:00,web-02,33.9,21.2,3.5,9.2,1.24
2024-03-20T23:40:00,web-03,25.8,18.4,2.8,4.6,1.14
2024-03-20T23:45:00,web-01,22.5,13.7,4.2,4.7,0.96
2024-03-20T23:45:00,web-02,26.4,17.5,4.3,4.5,1.21
2024-03-20T23:45:00,web-03,27.5,16.9,5.0,5.6,0.96
2024-03-20T23:50:00,web-01,18.8,12.0,2.6,4.1,0.86
2024-03-20T23:50:00,web-02,29.5,21.2,4.9,3.4,1.32
2024-03-20T23:50:00,web-03,28.5,17.4,5.5,5.6,0.99
2024-03-20T23:55:00,web-01,28.0,18.6,4.5,5.0,1.26
2024-03-20T23:55:00,web-02,24.2,15.9,3.3,5.0,0.78
2024-03-20T23:55:00,web-03,23.3,16.4,4.3,2.6,1.11
