timestamp,db_host,query_type,avg_latency_ms,p95_latency_ms,p99_latency_ms,qps,slow_query_count
2024-03-20T09:30:00,pg-replica,UPDATE,11.3,29.2,47.5,38,0
2024-03-20T09:35:00,pg-primary,SELECT,5.4,13.9,29.7,141,0
2024-03-20T09:35:00,pg-primary,INSERT,9.7,26.5,39.9,45,0
2024-03-20T09:35:00,pg-primary,UPDATE,11.8,34.1,54.7,40,0
2024-03-20T09:35:00,pg-replica,SELECT,4.9,16.4,32.7,137,0
2024-03-20T09:35:00,pg-replica,INSERT,9.7,32.7,67.1,31,0
2024-03-20T09:35:00,pg-replica,UPDATE,11.2,32.2,59.5,45,0
2024-03-20T09:40:00,pg-primary,SELECT,3.7,11.2,23.4,160,0
2024-03-20T09:40:00,pg-primary,INSERT,10.1,30.4,50.4,38,0
2024-03-20T09:40:00,pg-primary,UPDATE,10.7,34.6,53.7,36,0
2024-03-20T09:40:00,pg-replica,SELECT,4.9,15.2,33.6,139,0
2024-03-20T09:40:00,pg-replica,INSERT,12.7,41.8,83.7,37,0
2024-03-20T09:40:00,pg-replica,UPDATE,11.9,39.5,71.4,35,0
2024-03-20T09:45:00,pg-primary,SELECT,4.1,11.8,21.4,155,0
2024-03-20T09:45:00,pg-primary,INSERT,9.7,25.8,40.3,29,0
2024-03-20T09:45:00,pg-primary,UPDATE,8.7,26.1,62.0,41,0
2024-03-20T09:45:00,pg-replica,SELECT,4.2,12.5,25.2,149,0
2024-03-20T09:45:00,pg-replica,INSERT,10.0,31.9,60.8,31,1
2024-03-20T09:45:00,pg-replica,UPDATE,10.0,31.9,71.8,32,0
2024-03-20T09:50:00,pg-primary,SELECT,5.8,20.1,46.7,163,0
2024-03-20T09:50:00,pg-primary,INSERT,8.9,31.0,67.4,34,0
2024-03-20T09:50:00,pg-primary,UPDATE,9.2,25.0,39.4,40,0
2024-03-20T09:50:00,pg-replica,SELECT,5.5,15.8,29.7,145,0
2024-03-20T09:50:00,pg-replica,INSERT,11.4,31.5,64.2,38,0
2024-03-20T09:50:00,pg-replica,UPDATE,9.7,26.4,59.2,40,0
2024-03-20T09:55:00,pg-primary,SELECT,4.9,13.6,33.1,133,0
2024-03-20T09:55:00,pg-primary,INSERT,11.1,34.6,68.7,38,0
2024-03-20T09:55:00,pg-primary,UPDATE,11.1,31.4,58.1,45,0
2024-03-20T09:55:00,pg-replica,SELECT,5.2,13.5,26.9,163,0
2024-03-20T09:55:00,pg-replica,INSERT,10.6,28.2,45.7,35,0
2024-03-20T09:55:00,pg-replica,UPDATE,9.6,27.8,50.0,35,0
2024-03-20T10:00:00,pg-primary,SELECT,5.1,17.0,27.4,143,0
2024-03-20T10:00:00,pg-primary,INSERT,10.5,30.8,57.2,47,0
2024-03-20T10:00:00,pg-primary,UPDATE,9.5,25.6,39.4,38,0
2024-03-20T10:00:00,pg-replica,SELECT,5.2,14.1,28.0,168,0
2024-03-20T10:00:00,pg-replica,INSERT,9.3,27.2,55.8,46,0
2024-03-20T10:00:00,pg-replica,UPDATE,9.2,31.2,62.5,50,0
2024-03-20T10:05:00,pg-primary,SELECT,4.6,13.2,21.2,177,0
2024-03-20T10:05:00,pg-primary,INSERT,10.7,34.8,60.5,48,0
2024-03-20T10:05:00,pg-primary,UPDATE,9.2,31.9,71.4,40,0
2024-03-20T10:05:00,pg-replica,SELECT,4.2,11.4,18.9,177,0
2024-03-20T10:05:00,pg-replica,INSERT,9.9,32.5,76.8,47,0
2024-03-20T10:05:00,pg-replica,UPDATE,10.3,33.0,76.2,41,0
2024-03-20T10:10:00,pg-primary,SELECT,4.4,11.9,29.7,153,0
2024-03-20T10:10:00,pg-primary,INSERT,10.1,25.6,63.7,46,0
2024-03-20T10:10:00,pg-primary,UPDATE,9.5,29.7,47.3,48,0
2024-03-20T10:10:00,pg-replica,SELECT,4.8,13.0,23.8,197,0
2024-03-20T10:10:00,pg-replica,INSERT,10.2,31.9,57.6,43,0
2024-03-20T10:10:00,pg-replica,UPDATE,9.4,26.5,40.9,47,0
2024-03-20T10:15:00,pg-primary,SELECT,5.0,16.4,28.0,137,0
2024-03-20T10:15:00,pg-primary,INSERT,10.5,36.3,67.6,45,0
2024-03-20T10:15:00,pg-primary,UPDATE,10.4,26.2,53.8,46,0
2024-03-20T10:15:00,pg-replica,SELECT,5.0,16.3,33.1,158,0
2024-03-20T10:15:00,pg-replica,INSERT,11.0,29.9,56.4,45,0
2024-03-20T10:15:00,pg-replica,UPDATE,10.0,30.8,74.3,41,0
2024-03-20T10:20:00,pg-primary,SELECT,4.7,15.2,36.8,194,0
2024-03-20T10:20:00,pg-primary,INSERT,9.1,31.8,54.1,49,0
2024-03-20T10:20:00,pg-primary,UPDATE,9.7,26.1,53.6,43,0
2024-03-20T10:20:00,pg-replica,SELECT,5.7,19.7,47.1,144,1
2024-03-20T10:20:00,pg-replica,INSERT,10.5,35.8,56.2,35,0
2024-03-20T10:20:00,pg-replica,UPDATE,9.8,30.3,66.6,44,0
2024-03-20T10:25:00,pg-primary,SELECT,478.7,1662.1,2809.3,172,16
2024-03-20T10:25:00,pg-primary,INSERT,8.9,27.1,54.5,48,0
2024-03-20T10:25:00,pg-primary,UPDATE,8.7,25.2,53.1,43,0
2024-03-20T10:25:00,pg-replica,SELECT,5.0,15.5,32.4,214,0
2024-03-20T10:25:00,pg-replica,INSERT,8.8,28.4,50.0,43,0
2024-03-20T10:25:00,pg-replica,UPDATE,9.3,25.8,41.8,44,0
2024-03-20T10:30:00,pg-primary,SELECT,537.6,1850.3,3289.5,198,19
2024-03-20T10:30:00,pg-primary,INSERT,12.7,44.2,75.5,47,0
2024-03-20T10:30:00,pg-primary,UPDATE,11.0,34.3,84.9,39,0
2024-03-20T10:30:00,pg-replica,SELECT,5.3,13.9,33.4,165,1
2024-03-20T10:30:00,pg-replica,INSERT,12.8,40.0,60.4,39,0
2024-03-20T10:30:00,pg-replica,UPDATE,9.9,24.8,53.5,47,0
2024-03-20T10:35:00,pg-primary,SELECT,522.8,1801.3,3165.4,148,18
2024-03-20T10:35:00,pg-primary,INSERT,9.0,24.4,47.5,42,0
2024-03-20T10:35:00,pg-primary,UPDATE,8.6,25.0,48.7,37,0
2024-03-20T10:35:00,pg-replica,SELECT,4.5,11.8,23.4,155,0
2024-03-20T10:35:00,pg-replica,INSERT,10.2,31.5,76.9,41,0
2024-03-20T10:35:00,pg-replica,UPDATE,10.7,30.2,72.0,46,0
2024-03-20T10:40:00,pg-primary,SELECT,403.6,1038.2,1811.9,213,19
2024-03-20T10:40:00,pg-primary,INSERT,11.0,35.5,81.8,47,0
2024-03-20T10:40:00,pg-primary,UPDATE,9.4,23.7,55.2,44,0
2024-03-20T10:40:00,pg-replica,SELECT,5.4,13.9,22.8,178,0
2024-03-20T10:40:00,pg-replica,INSERT,9.9,34.3,84.2,49,0
2024-03-20T10:40:00,pg-replica,UPDATE,9.2,24.8,49.1,49,0
2024-03-20T10:45:00,pg-primary,SELECT,523.6,1559.9,2720.1,160,29
2024-03-20T10:45:00,pg-primary,INSERT,9.8,29.8,45.3,49,0
2024-03-20T10:45:00,pg-primary,UPDATE,11.7,34.0,51.1,49,0
2024-03-20T10:45:00,pg-replica,SELECT,5.4,15.4,28.6,165,0
2024-03-20T10:45:00,pg-replica,INSERT,9.4,30.2,72.5,37,1
2024-03-20T10:45:00,pg-replica,UPDATE,10.2,27.7,68.0,43,0
2024-03-20T10:50:00,pg-primary,SELECT,502.2,1719.3,4160.6,193,26
2024-03-20T10:50:00,pg-primary,INSERT,10.5,32.7,71.2,48,0
2024-03-20T10:50:00,pg-primary,UPDATE,11.2,31.4,72.7,42,0
2024-03-20T10:50:00,pg-replica,SELECT,5.6,19.3,44.7,161,0
2024-03-20T10:50:00,pg-replica,INSERT,9.6,24.1,58.5,47,0
2024-03-20T10:50:00,pg-replica,UPDATE,9.6,30.8,70.5,47,0
2024-03-20T10:55:00,pg-primary,SELECT,5.0,15.5,38.0,173,0
2024-03-20T10:55:00,pg-primary,INSERT,10.6,30.7,55.8,43,0
2024-03-20T10:55:00,pg-primary,UPDATE,10.7,31.2,71.6,40,0
2024-03-20T10:55:00,pg-replica,SELECT,4.8,14.0,27.9,163,0
2024-03-20T10:55:00,pg-replica,INSERT,9.7,32.4,61.0,40,0
2024-03-20T10:55:00,pg-replica,UPDATE,8.6,28.1,61.8,40,0
2024-03-20T11:00:00,pg-primary,SELECT,5.0,17.6,26.7,153,0
2024-03-20T11:00:00,pg-primary,INSERT,10.3,29.4,69.0,49,0
2024-03-20T11:00:00,pg-primary,UPDATE,8.6,24.1,39.6,58,0
2024-03-20T11:00:00,pg-replica,SELECT,5.3,17.7,27.5,192,0
2024-03-20T11:00:00,pg-replica,INSERT,11.9,38.3,71.9,63,0
2024-03-20T11:00:00,pg-replica,UPDATE,8.9,28.2,44.4,56,0
2024-03-20T11:05:00,pg-primary,SELECT,4.1,10.5,19.5,207,0
2024-03-20T11:05:00,pg-primary,INSERT,8.3,22.1,37.2,46,0
2024-03-20T11:05:00,pg-primary,UPDATE,8.3,26.7,48.0,46,0
2024-03-20T11:05:00,pg-replica,SELECT,5.2,14.4,23.8,170,0
2024-03-20T11:05:00,pg-replica,INSERT,9.8,31.9,64.0,59,0
2024-03-20T11:05:00,pg-replica,UPDATE,9.1,27.9,64.9,41,0
2024-03-20T11:10:00,pg-primary,SELECT,4.7,15.1,29.1,230,0
2024-03-20T11:10:00,pg-primary,INSERT,7.3,19.1,32.6,48,1
2024-03-20T11:10:00,pg-primary,UPDATE,9.5,25.6,57.4,41,0
2024-03-20T11:10:00,pg-replica,SELECT,5.2,14.7,31.5,179,0
2024-03-20T11:10:00,pg-replica,INSERT,9.5,31.3,67.1,51,0
2024-03-20T11:10:00,pg-replica,UPDATE,11.2,37.5,57.3,53,0
2024-03-20T11:15:00,pg-primary,SELECT,5.6,14.4,30.2,201,0
2024-03-20T11:15:00,pg-primary,INSERT,8.6,21.9,38.7,48,0
2024-03-20T11:15:00,pg-primary,UPDATE,9.8,30.1,68.8,54,0
2024-03-20T11:15:00,pg-replica,SELECT,5.1,14.5,25.8,199,0
2024-03-20T11:15:00,pg-replica,INSERT,10.4,33.8,75.2,58,0
2024-03-20T11:15:00,pg-replica,UPDATE,10.8,35.1,56.2,53,0
2024-03-20T11:20:00,pg-primary,SELECT,4.7,14.6,27.5,167,0
2024-03-20T11:20:00,pg-primary,INSERT,9.9,29.2,69.7,53,0
2024-03-20T11:20:00,pg-primary,UPDATE,10.9,36.8,85.0,45,0
2024-03-20T11:20:00,pg-replica,SELECT,5.7,17.1,38.2,244,0
2024-03-20T11:20:00,pg-replica,INSERT,8.1,23.1,52.7,47,0
2024-03-20T11:20:00,pg-replica,UPDATE,10.7,36.1,82.2,46,0
2024-03-20T11:25:00,pg-primary,SELECT,5.2,16.2,25.6,216,0
2024-03-20T11:25:00,pg-primary,INSERT,8.2,21.7,51.3,50,0
2024-03-20T11:25:00,pg-primary,UPDATE,9.2,30.3,48.1,54,0
2024-03-20T11:25:00,pg-replica,SELECT,5.3,14.7,27.3,195,0
2024-03-20T11:25:00,pg-replica,INSERT,10.3,33.8,59.4,46,0
2024-03-20T11:25:00,pg-replica,UPDATE,11.0,29.1,47.3,45,0
2024-03-20T11:30:00,pg-primary,SELECT,4.9,16.6,31.5,228,0
2024-03-20T11:30:00,pg-primary,INSERT,10.7,35.7,87.4,53,0
2024-03-20T11:30:00,pg-primary,UPDATE,11.1,33.3,58.7,55,0
2024-03-20T11:30:00,pg-replica,SELECT,4.5,14.5,25.3,180,0
2024-03-20T11:30:00,pg-replica,INSERT,9.9,33.1,59.4,53,0
2024-03-20T11:30:00,pg-replica,UPDATE,10.9,32.3,51.4,52,0
2024-03-20T11:35:00,pg-primary,SELECT,5.2,17.5,34.4,228,0
2024-03-20T11:35:00,pg-primary,INSERT,12.0,39.1,66.5,44,0
2024-03-20T11:35:00,pg-primary,UPDATE,10.8,37.7,74.8,48,0
2024-03-20T11:35:00,pg-replica,SELECT,5.0,13.2,26.0,205,0
2024-03-20T11:35:00,pg-replica,INSERT,9.3,23.6,49.6,41,0
2024-03-20T11:35:00,pg-replica,UPDATE,9.3,27.7,43.1,54,0
2024-03-20T11:40:00,pg-primary,SELECT,4.1,13.0,23.0,195,0
2024-03-20T11:40:00,pg-primary,INSERT,10.9,30.6,67.6,52,0
2024-03-20T11:40:00,pg-primary,UPDATE,9.1,28.9,50.8,51,0
2024-03-20T11:40:00,pg-replica,SELECT,5.4,17.5,29.1,189,0
2024-03-20T11:40:00,pg-replica,INSERT,10.8,32.3,70.6,54,0
2024-03-20T11:40:00,pg-replica,UPDATE,9.1,26.2,39.5,56,0
2024-03-20T11:45:00,pg-primary,SELECT,4.3,11.2,24.3,187,0
2024-03-20T11:45:00,pg-primary,INSERT,12.4,40.1,89.6,49,0
2024-03-20T11:45:00,pg-primary,UPDATE,10.5,31.1,51.3,52,0
2024-03-20T11:45:00,pg-replica,SELECT,5.5,16.6,25.0,196,0
2024-03-20T11:45:00,pg-replica,INSERT,10.6,27.8,54.1,52,0
2024-03-20T11:45:00,pg-replica,UPDATE,10.5,30.8,63.0,64,0
2024-03-20T11:50:00,pg-primary,SELECT,5.4,15.4,37.9,226,0
2024-03-20T11:50:00,pg-primary,INSERT,11.8,29.8,71.3,51,0
2024-03-20T11:50:00,pg-primary,UPDATE,10.0,31.9,68.6,45,0
2024-03-20T11:50:00,pg-replica,SELECT,4.6,14.0,31.7,220,0
2024-03-20T11:50:00,pg-replica,INSERT,10.4,30.5,51.1,45,0
2024-03-20T11:50:00,pg-replica,UPDATE,8.6,27.4,53.0,57,0
2024-03-20T11:55:00,pg-primary,SELECT,5.7,19.5,45.9,236,0
2024-03-20T11:55:00,pg-primary,INSERT,11.2,34.7,66.4,54,0
2024-03-20T11:55:00,pg-primary,UPDATE,10.0,34.4,55.0,44,0
2024-03-20T11:55:00,pg-replica,SELECT,5.4,15.8,27.2,203,0
2024-03-20T11:55:00,pg-replica,INSERT,10.3,27.7,54.6,59,0
2024-03-20T11:55:00,pg-replica,UPDATE,10.9,36.1,79.7,47,0
2024-03-20T12:00:00,pg-primary,SELECT,4.9,14.2,24.5,216,0
2024-03-20T12:00:00,pg-primary,INSERT,9.8,32.4,62.0,67,1
2024-03-20T12:00:00,pg-primary,UPDATE,12.1,35.4,53.6,60,0
2024-03-20T12:00:00,pg-replica,SELECT,5.4,16.7,30.6,188,0
2024-03-20T12:00:00,pg-replica,INSERT,9.2,25.2,62.4,59,1
2024-03-20T12:00:00,pg-replica,UPDATE,10.9,33.4,54.4,48,0
2024-03-20T12:05:00,pg-primary,SELECT,4.0,10.6,25.5,202,0
2024-03-20T12:05:00,pg-primary,INSERT,11.5,34.4,73.4,62,0
2024-03-20T12:05:00,pg-primary,UPDATE,8.1,25.4,44.7,43,0
2024-03-20T12:05:00,pg-replica,SELECT,5.1,14.9,31.7,235,0
2024-03-20T12:05:00,pg-replica,INSERT,9.9,31.7,76.6,61,0
2024-03-20T12:05:00,pg-replica,UPDATE,10.0,29.5,62.8,53,0
2024-03-20T12:10:00,pg-primary,SELECT,5.3,18.0,32.3,209,0
2024-03-20T12:10:00,pg-primary,INSERT,10.3,33.8,72.9,47,0
2024-03-20T12:10:00,pg-primary,UPDATE,12.3,38.5,82.3,54,0
2024-03-20T12:10:00,pg-replica,SELECT,4.3,11.3,20.2,234,0
2024-03-20T12:10:00,pg-replica,INSERT,9.7,29.1,54.2,59,0
2024-03-20T12:10:00,pg-replica,UPDATE,9.8,25.2,62.0,57,0
2024-03-20T12:15:00,pg-primary,SELECT,5.4,15.4,27.9,260,0
2024-03-20T12:15:00,pg-primary,INSERT,10.1,27.0,55.7,57,0
2024-03-20T12:15:00,pg-primary,UPDATE,9.8,34.2,85.3,49,0
2024-03-20T12:15:00,pg-replica,SELECT,4.7,15.3,37.1,222,0
2024-03-20T12:15:00,pg-replica,INSERT,10.2,25.8,51.9,63,0
2024-03-20T12:15:00,pg-replica,UPDATE,10.5,29.8,51.2,59,0
2024-03-20T12:20:00,pg-primary,SELECT,3.8,10.6,21.0,246,0
2024-03-20T12:20:00,pg-primary,INSERT,9.2,29.9,59.6,55,0
2024-03-20T12:20:00,pg-primary,UPDATE,9.9,26.7,44.7,52,0
2024-03-20T12:20:00,pg-replica,SELECT,4.9,15.1,34.3,248,0
2024-03-20T12:20:00,pg-replica,INSERT,11.6,40.2,80.0,61,0
2024-03-20T12:20:00,pg-replica,UPDATE,10.0,31.1,65.6,46,0
2024-03-20T12:25:00,pg-primary,SELECT,5.3,15.2,32.4,238,0
2024-03-20T12:25:00,pg-primary,INSERT,11.2,34.5,61.8,58,0
2024-03-20T12:25:00,pg-primary,UPDATE,8.7,30.2,56.0,60,0
2024-03-20T12:25:00,pg-replica,SELECT,4.6,13.2,20.7,262,0
2024-03-20T12:25:00,pg-replica,INSERT,9.2,30.2,48.9,56,0
2024-03-20T12:25:00,pg-replica,UPDATE,9.5,31.2,74.8,62,0
2024-03-20T12:30:00,pg-primary,SELECT,4.8,14.9,30.3,240,0
2024-03-20T12:30:00,pg-primary,INSERT,8.4,28.2,44.4,49,0
2024-03-20T12:30:00,pg-primary,UPDATE,9.3,30.4,55.3,55,0
2024-03-20T12:30:00,pg-replica,SELECT,5.2,18.1,34.8,201,0
2024-03-20T12:30:00,pg-replica,INSERT,10.4,29.5,55.5,52,0
2024-03-20T12:30:00,pg-replica,UPDATE,8.8,30.6,73.9,48,0
2024-03-20T12:35:00,pg-primary,SELECT,5.9,17.2,41.3,231,0
2024-03-20T12:35:00,pg-primary,INSERT,9.8,25.3,58.4,55,0
2024-03-20T12:35:00,pg-primary,UPDATE,9.2,30.0,56.9,52,0
2024-03-20T12:35:00,pg-replica,SELECT,4.6,14.8,28.9,211,0
2024-03-20T12:35:00,pg-replica,INSERT,7.9,20.6,38.7,55,0
2024-03-20T12:35:00,pg-replica,UPDATE,10.1,26.4,48.1,57,0
2024-03-20T12:40:00,pg-primary,SELECT,4.5,12.0,20.3,244,0
2024-03-20T12:40:00,pg-primary,INSERT,12.5,42.8,101.5,47,0
2024-03-20T12:40:00,pg-primary,UPDATE,11.7,30.7,75.1,61,0
2024-03-20T12:40:00,pg-replica,SELECT,4.3,11.9,19.9,199,0
2024-03-20T12:40:00,pg-replica,INSERT,10.8,28.5,67.3,57,0
2024-03-20T12:40:00,pg-replica,UPDATE,11.0,32.4,52.6,55,0
2024-03-20T12:45:00,pg-primary,SELECT,4.9,15.4,38.3,210,0
2024-03-20T12:45:00,pg-primary,INSERT,10.1,28.3,44.8,61,0
2024-03-20T12:45:00,pg-primary,UPDATE,9.3,29.3,65.5,57,0
2024-03-20T12:45:00,pg-replica,SELECT,5.2,13.0,22.3,224,0
2024-03-20T12:45:00,pg-replica,INSERT,9.4,24.5,41.9,51,0
2024-03-20T12:45:00,pg-replica,UPDATE,11.1,31.1,60.8,49,0
2024-03-20T12:50:00,pg-primary,SELECT,5.5,18.7,32.2,186,0
2024-03-20T12:50:00,pg-primary,INSERT,10.8,35.5,59.8,51,1
2024-03-20T12:50:00,pg-primary,UPDATE,10.6,29.7,70.4,55,0
2024-03-20T12:50:00,pg-replica,SELECT,5.6,15.3,36.7,200,0
2024-03-20T12:50:00,pg-replica,INSERT,10.2,32.3,63.1,55,0
2024-03-20T12:50:00,pg-replica,UPDATE,10.9,28.9,57.9,59,1
2024-03-20T12:55:00,pg-primary,SELECT,5.0,13.8,22.1,204,0
2024-03-20T12:55:00,pg-primary,INSERT,9.3,26.9,56.3,59,0
2024-03-20T12:55:00,pg-primary,UPDATE,9.8,28.7,62.6,48,0
2024-03-20T12:55:00,pg-replica,SELECT,5.0,12.8,22.5,233,0
2024-03-20T12:55:00,pg-replica,INSERT,10.2,27.8,58.9,55,0
2024-03-20T12:55:00,pg-replica,UPDATE,11.3,38.2,67.6,62,0
2024-03-20T13:00:00,pg-primary,SELECT,5.8,16.6,29.8,217,0
2024-03-20T13:00:00,pg-primary,INSERT,11.0,35.1,69.5,67,0
2024-03-20T13:00:00,pg-primary,UPDATE,12.0,33.0,59.9,66,0
2024-03-20T13:00:00,pg-replica,SELECT,5.2,13.1,25.9,242,0
2024-03-20T13:00:00,pg-replica,INSERT,10.5,29.1,45.9,57,0
2024-03-20T13:00:00,pg-replica,UPDATE,7.8,24.1,47.8,53,0
2024-03-20T13:05:00,pg-primary,SELECT,5.2,17.4,36.0,297,0
2024-03-20T13:05:00,pg-primary,INSERT,9.4,24.9,39.7,62,0
2024-03-20T13:05:00,pg-primary,UPDATE,11.5,34.1,76.1,67,0
2024-03-20T13:05:00,pg-replica,SELECT,4.5,11.4,21.1,252,0
2024-03-20T13:05:00,pg-replica,INSERT,8.0,26.1,61.4,69,0
2024-03-20T13:05:00,pg-replica,UPDATE,11.2,36.0,54.8,69,0
2024-03-20T13:10:00,pg-primary,SELECT,4.9,15.4,25.2,231,0
2024-03-20T13:10:00,pg-primary,INSERT,9.8,28.2,63.2,46,0
2024-03-20T13:10:00,pg-primary,UPDATE,12.3,38.7,95.5,69,0
2024-03-20T13:10:00,pg-replica,SELECT,5.4,18.8,38.1,234,0
2024-03-20T13:10:00,pg-replica,INSERT,11.5,39.0,73.7,45,0
2024-03-20T13:10:00,pg-replica,UPDATE,9.9,29.9,55.1,64,0
2024-03-20T13:15:00,pg-primary,SELECT,4.7,13.8,33.9,255,0
2024-03-20T13:15:00,pg-primary,INSERT,11.2,35.5,69.9,61,0
2024-03-20T13:15:00,pg-primary,UPDATE,12.1,37.8,81.9,61,0
2024-03-20T13:15:00,pg-replica,SELECT,5.0,12.8,22.8,246,0
2024-03-20T13:15:00,pg-replica,INSERT,9.8,27.5,53.2,62,0
2024-03-20T13:15:00,pg-replica,UPDATE,10.0,27.8,65.6,68,0
2024-03-20T13:20:00,pg-primary,SELECT,4.3,11.3,17.9,239,0
2024-03-20T13:20:00,pg-primary,INSERT,10.4,26.9,46.3,70,1
2024-03-20T13:20:00,pg-primary,UPDATE,10.2,33.6,71.9,48,0
2024-03-20T13:20:00,pg-replica,SELECT,5.3,14.9,27.0,261,0
2024-03-20T13:20:00,pg-replica,INSERT,9.4,26.6,55.2,61,0
2024-03-20T13:20:00,pg-replica,UPDATE,10.8,30.4,48.1,68,0
2024-03-20T13:25:00,pg-primary,SELECT,4.7,14.4,26.9,269,0
2024-03-20T13:25:00,pg-primary,INSERT,10.7,30.1,73.3,68,0
2024-03-20T13:25:00,pg-primary,UPDATE,8.9,26.1,50.1,61,0
2024-03-20T13:25:00,pg-replica,SELECT,3.8,11.2,25.2,227,0
2024-03-20T13:25:00,pg-replica,INSERT,9.4,25.9,52.1,68,0
2024-03-20T13:25:00,pg-replica,UPDATE,9.2,30.1,56.9,60,0
2024-03-20T13:30:00,pg-primary,SELECT,5.0,16.6,39.5,242,0
2024-03-20T13:30:00,pg-primary,INSERT,11.8,37.1,68.0,66,0
2024-03-20T13:30:00,pg-primary,UPDATE,10.5,31.2,57.2,72,0
2024-03-20T13:30:00,pg-replica,SELECT,4.6,11.8,20.1,214,0
2024-03-20T13:30:00,pg-replica,INSERT,11.3,33.8,58.3,57,0
2024-03-20T13:30:00,pg-replica,UPDATE,9.7,33.9,51.1,68,0
2024-03-20T13:35:00,pg-primary,SELECT,5.1,13.3,19.9,240,0
2024-03-20T13:35:00,pg-primary,INSERT,10.6,31.4,73.2,65,0
2024-03-20T13:35:00,pg-primary,UPDATE,10.1,26.5,50.5,74,0
2024-03-20T13:35:00,pg-replica,SELECT,5.3,17.7,38.7,224,0
2024-03-20T13:35:00,pg-replica,INSERT,8.9,26.2,55.9,67,0
2024-03-20T13:35:00,pg-replica,UPDATE,9.7,31.3,64.1,59,0
2024-03-20T13:40:00,pg-primary,SELECT,5.1,16.0,39.4,213,0
2024-03-20T13:40:00,pg-primary,INSERT,8.8,22.9,44.0,69,0
2024-03-20T13:40:00,pg-primary,UPDATE,10.1,29.9,61.7,68,0
2024-03-20T13:40:00,pg-replica,SELECT,4.4,13.6,20.9,208,0
2024-03-20T13:40:00,pg-replica,INSERT,8.6,25.5,56.6,60,1
2024-03-20T13:40:00,pg-replica,UPDATE,8.8,26.3,48.7,72,1
2024-03-20T13:45:00,pg-primary,SELECT,4.5,11.6,25.0,226,0
2024-03-20T13:45:00,pg-primary,INSERT,9.2,30.1,53.5,71,0
2024-03-20T13:45:00,pg-primary,UPDATE,9.2,26.5,64.0,59,0
2024-03-20T13:45:00,pg-replica,SELECT,4.3,13.2,31.9,256,0
2024-03-20T13:45:00,pg-replica,INSERT,8.8,23.1,42.2,68,0
2024-03-20T13:45:00,pg-replica,UPDATE,9.2,23.5,55.4,58,0
2024-03-20T13:50:00,pg-primary,SELECT,5.2,13.5,32.9,208,0
2024-03-20T13:50:00,pg-primary,INSERT,11.8,38.2,66.3,61,0
2024-03-20T13:50:00,pg-primary,UPDATE,9.6,32.7,73.7,61,0
2024-03-20T13:50:00,pg-replica,SELECT,4.8,16.1,25.3,242,0
2024-03-20T13:50:00,pg-replica,INSERT,8.6,28.9,69.9,58,0
2024-03-20T13:50:00,pg-replica,UPDATE,7.8,24.1,41.0,76,0
2024-03-20T13:55:00,pg-primary,SELECT,5.5,15.4,26.2,274,0
2024-03-20T13:55:00,pg-primary,INSERT,10.2,31.5,67.2,59,0
2024-03-20T13:55:00,pg-primary,UPDATE,9.4,31.2,74.6,58,0
2024-03-20T13:55:00,pg-replica,SELECT,4.8,12.9,28.8,247,0
2024-03-20T13:55:00,pg-replica,INSERT,9.2,27.7,64.6,56,0
2024-03-20T13:55:00,pg-replica,UPDATE,9.2,28.0,45.9,69,0
2024-03-20T14:00:00,pg-primary,SELECT,5.2,15.0,23.6,312,0
2024-03-20T14:00:00,pg-primary,INSERT,9.9,26.9,56.5,71,0
2024-03-20T14:00:00,pg-primary,UPDATE,10.6,36.5,88.5,68,0
2024-03-20T14:00:00,pg-replica,SELECT,5.9,20.5,32.3,293,0
2024-03-20T14:00:00,pg-replica,INSERT,9.1,31.3,62.5,66,0
2024-03-20T14:00:00,pg-replica,UPDATE,9.8,29.2,70.7,65,0
2024-03-20T14:05:00,pg-primary,SELECT,5.1,14.5,25.6,247,0
2024-03-20T14:05:00,pg-primary,INSERT,10.8,34.9,84.7,74,0
2024-03-20T14:05:00,pg-primary,UPDATE,8.2,22.6,35.5,82,0
2024-03-20T14:05:00,pg-replica,SELECT,4.8,12.0,29.9,227,0
2024-03-20T14:05:00,pg-replica,INSERT,9.6,29.8,47.1,52,0
2024-03-20T14:05:00,pg-replica,UPDATE,10.0,25.3,50.7,70,0
2024-03-20T14:10:00,pg-primary,SELECT,4.6,12.8,30.1,276,0
2024-03-20T14:10:00,pg-primary,INSERT,11.6,38.5,78.3,72,0
2024-03-20T14:10:00,pg-primary,UPDATE,8.8,28.6,58.7,79,0
2024-03-20T14:10:00,pg-replica,SELECT,4.8,14.1,23.1,244,0
2024-03-20T14:10:00,pg-replica,INSERT,10.8,37.6,70.3,70,0
2024-03-20T14:10:00,pg-replica,UPDATE,10.7,33.0,57.0,69,0
2024-03-20T14:15:00,pg-primary,SELECT,4.0,13.0,26.9,275,0
2024-03-20T14:15:00,pg-primary,INSERT,9.7,24.9,40.5,56,0
2024-03-20T14:15:00,pg-primary,UPDATE,10.3,29.3,63.1,68,0
2024-03-20T14:15:00,pg-replica,SELECT,4.6,11.9,18.8,252,0
2024-03-20T14:15:00,pg-replica,INSERT,11.3,33.7,75.3,58,0
2024-03-20T14:15:00,pg-replica,UPDATE,10.3,35.4,80.8,78,0
2024-03-20T14:20:00,pg-primary,SELECT,5.7,17.3,30.5,260,0
2024-03-20T14:20:00,pg-primary,INSERT,12.0,38.5,81.8,73,0
