timestamp,host,mem_total_gb,mem_used_gb,mem_free_gb,mem_usage_pct,swap_used_gb
2024-03-20T20:50:00,web-03,32.0,9.97,22.03,31.2,0.00
2024-03-20T20:55:00,web-01,32.0,16.00,16.00,50.0,0.00
2024-03-20T20:55:00,web-02,32.0,9.81,22.19,30.7,0.00
2024-03-20T20:55:00,web-03,32.0,9.93,22.07,31.0,0.00
2024-03-20T21:00:00,web-01,32.0,15.32,16.68,47.9,0.00
2024-03-20T21:00:00,web-02,32.0,10.52,21.48,32.9,0.00
2024-03-20T21:00:00,web-03,32.0,9.45,22.55,29.5,0.00
2024-03-20T21:05:00,web-01,32.0,15.47,16.53,48.3,0.00
2024-03-20T21:05:00,web-02,32.0,10.17,21.83,31.8,0.00
2024-03-20T21:05:00,web-03,32.0,10.35,21.65,32.3,0.00
2024-03-20T21:10:00,web-01,32.0,15.66,16.34,48.9,0.00
2024-03-20T21:10:00,web-02,32.0,9.73,22.27,30.4,0.00
2024-03-20T21:10:00,web-03,32.0,10.73,21.27,33.5,0.00
2024-03-20T21:15:00,web-01,32.0,15.50,16.50,48.4,0.00
2024-03-20T21:15:00,web-02,32.0,9.45,22.55,29.5,0.00
2024-03-20T21:15:00,web-03,32.0,10.07,21.93,31.5,0.00
2024-03-20T21:20:00,web-01,32.0,15.56,16.44,48.6,0.00
2024-03-20T21:20:00,web-02,32.0,10.46,21.54,32.7,0.00
2024-03-20T21:20:00,web-03,32.0,10.59,21.41,33.1,0.00
2024-03-20T21:25:00,web-01,32.0,15.80,16.20,49.4,0.00
2024-03-20T21:25:00,web-02,32.0,9.92,22.08,31.0,0.00
2024-03-20T21:25:00,web-03,32.0,10.95,21.05,34.2,0.00
2024-03-20T21:30:00,web-01,32.0,15.03,16.97,47.0,0.00
2024-03-20T21:30:00,web-02,32.0,9.56,22.44,29.9,0.00
2024-03-20T21:30:00,web-03,32.0,9.70,22.30,30.3,0.00
2024-03-20T21:35:00,web-01,32.0,15.25,16.75,47.6,0.00
2024-03-20T21:35:00,web-02,32.0,10.70,21.30,33.4,0.00
2024-03-20T21:35:00,web-03,32.0,10.11,21.89,31.6,0.00
2024-03-20T21:40:00,web-01,32.0,15.96,16.04,49.9,0.00
2024-03-20T21:40:00,web-02,32.0,9.81,22.19,30.7,0.00
2024-03-20T21:40:00,web-03,32.0,10.66,21.34,33.3,0.00
2024-03-20T21:45:00,web-01,32.0,15.52,16.48,48.5,0.00
2024-03-20T21:45:00,web-02,32.0,9.59,22.41,30.0,0.00
2024-03-20T21:45:00,web-03,32.0,10.19,21.81,31.8,0.00
2024-03-20T21:50:00,web-01,32.0,16.29,15.71,50.9,0.00
2024-03-20T21:50:00,web-02,32.0,9.62,22.38,30.1,0.00
2024-03-20T21:50:00,web-03,32.0,10.59,21.41,33.1,0.00
2024-03-20T21:55:00,web-01,32.0,15.81,16.19,49.4,0.00
2024-03-20T21:55:00,web-02,32.0,8.99,23.01,28.1,0.00
2024-03-20T21:55:00,web-03,32.0,10.08,21.92,31.5,0.00
2024-03-20T22:00:00,web-01,32.0,15.57,16.43,48.6,0.00
2024-03-20T22:00:00,web-02,32.0,10.07,21.93,31.5,0.00
2024-03-20T22:00:00,web-03,32.0,11.41,20.59,35.6,0.00
2024-03-20T22:05:00,web-01,32.0,15.66,16.34,48.9,0.00
2024-03-20T22:05:00,web-02,32.0,10.75,21.25,33.6,0.00
2024-03-20T22:05:00,web-03,32.0,10.09,21.91,31.5,0.00
2024-03-20T22:10:00,web-01,32.0,15.84,16.16,49.5,0.00
2024-03-20T22:10:00,web-02,32.0,9.67,22.33,30.2,0.00
2024-03-20T22:10:00,web-03,32.0,10.86,21.14,34.0,0.00
2024-03-20T22:15:00,web-01,32.0,15.20,16.80,47.5,0.00
2024-03-20T22:15:00,web-02,32.0,10.16,21.84,31.8,0.00
2024-03-20T22:15:00,web-03,32.0,9.71,22.29,30.4,0.00
2024-03-20T22:20:00,web-01,32.0,16.30,15.70,50.9,0.00
2024-03-20T22:20:00,web-02,32.0,9.79,22.21,30.6,0.00
2024-03-20T22:20:00,web-03,32.0,9.86,22.14,30.8,0.00
2024-03-20T22:25:00,web-01,32.0,15.60,16.40,48.7,0.00
2024-03-20T22:25:00,web-02,32.0,10.80,21.20,33.8,0.00
2024-03-20T22:25:00,web-03,32.0,9.55,22.45,29.8,0.00
2024-03-20T22:30:00,web-01,32.0,15.55,16.45,48.6,0.00
2024-03-20T22:30:00,web-02,32.0,9.90,22.10,30.9,0.00
2024-03-20T22:30:00,web-03,32.0,10.47,21.53,32.7,0.00
2024-03-20T22:35:00,web-01,32.0,16.12,15.88,50.4,0.00
2024-03-20T22:35:00,web-02,32.0,9.47,22.53,29.6,0.00
2024-03-20T22:35:00,web-03,32.0,9.09,22.91,28.4,0.00
2024-03-20T22:40:00,web-01,32.0,15.37,16.63,48.0,0.00
2024-03-20T22:40:00,web-02,32.0,10.53,21.47,32.9,0.00
2024-03-20T22:40:00,web-03,32.0,10.04,21.96,31.4,0.00
2024-03-20T22:45:00,web-01,32.0,15.86,16.14,49.6,0.00
2024-03-20T22:45:00,web-02,32.0,9.96,22.04,31.1,0.00
2024-03-20T22:45:00,web-03,32.0,10.24,21.76,32.0,0.00
2024-03-20T22:50:00,web-01,32.0,15.76,16.24,49.3,0.00
2024-03-20T22:50:00,web-02,32.0,8.52,23.48,26.6,0.00
2024-03-20T22:50:00,web-03,32.0,10.60,21.40,33.1,0.00
2024-03-20T22:55:00,web-01,32.0,15.43,16.57,48.2,0.00
2024-03-20T22:55:00,web-02,32.0,10.13,21.87,31.7,0.00
2024-03-20T22:55:00,web-03,32.0,10.05,21.95,31.4,0.00
2024-03-20T23:00:00,web-01,32.0,15.84,16.16,49.5,0.00
2024-03-20T23:00:00,web-02,32.0,10.98,21.02,34.3,0.00
2024-03-20T23:00:00,web-03,32.0,10.02,21.98,31.3,0.00
2024-03-20T23:05:00,web-01,32.0,16.02,15.98,50.1,0.00
2024-03-20T23:05:00,web-02,32.0,9.05,22.95,28.3,0.00
2024-03-20T23:05:00,web-03,32.0,9.29,22.71,29.0,0.00
2024-03-20T23:10:00,web-01,32.0,16.24,15.76,50.7,0.00
2024-03-20T23:10:00,web-02,32.0,9.06,22.94,28.3,0.00
2024-03-20T23:10:00,web-03,32.0,9.97,22.03,31.2,0.00
2024-03-20T23:15:00,web-01,32.0,15.80,16.20,49.4,0.00
2024-03-20T23:15:00,web-02,32.0,10.59,21.41,33.1,0.00
2024-03-20T23:15:00,web-03,32.0,9.65,22.35,30.2,0.00
2024-03-20T23:20:00,web-01,32.0,15.55,16.45,48.6,0.00
2024-03-20T23:20:00,web-02,32.0,9.72,22.28,30.4,0.00
2024-03-20T23:20:00,web-03,32.0,9.81,22.19,30.6,0.00
2024-03-20T23:25:00,web-01,32.0,16.19,15.81,50.6,0.00
2024-03-20T23:25:00,web-02,32.0,10.21,21.79,31.9,0.00
2024-03-20T23:25:00,web-03,32.0,9.57,22.43,29.9,0.00
2024-03-20T23:30:00,web-01,32.0,15.84,16.16,49.5,0.00
2024-03-20T23:30:00,web-02,32.0,9.73,22.27,30.4,0.00
2024-03-20T23:30:00,web-03,32.0,10.13,21.87,31.7,0.00
2024-03-20T23:35:00,web-01,32.0,15.64,16.36,48.9,0.00
2024-03-20T23:35:00,web-02,32.0,9.81,22.19,30.7,0.00
2024-03-20T23:35:00,web-03,32.0,9.52,22.48,29.7,0.00
2024-03-20T23:40:00,web-01,32.0,15.89,16.11,49.7,0.00
2024-03-20T23:40:00,web-02,32.0,9.46,22.54,29.6,0.00
2024-03-20T23:40:00,web-03,32.0,10.46,21.54,32.7,0.00
2024-03-20T23:45:00,web-01,32.0,16.32,15.68,51.0,0.00
2024-03-20T23:45:00,web-02,32.0,9.73,22.27,30.4,0.00
2024-03-20T23:45:00,web-03,32.0,9.70,22.30,30.3,0.00
2024-03-20T23:50:00,web-01,32.0,15.74,16.26,49.2,0.00
2024-03-20T23:50:00,web-02,32.0,9.12,22.88,28.5,0.00
2024-03-20T23:50:00,web-03,32.0,9.34,22.66,29.2,0.00
2024-03-20T23:55:00,web-01,32.0,16.09,15.91,50.3,0.00
2024-03-20T23:55:00,web-02,32.0,9.64,22.36,30.1,0.00
2024-03-20T23:55:00,web-03,32.0,9.47,22.53,29.6,0.00
